timestamp,price_mean,price_min,price_max,price_std,volume,num_trades,avg_trade_size,returns,volume_zscore,num_trades_zscore,suspicious_volume
2025-09-01 11:00:00+00:00,0.04093650272727273,0.04081411,0.04099837,6.310909270317595e-05,3533.94805,11,321.2680045454545,0.027658749497105894,2.2443493120539983,-0.16358102605079067,True
2025-09-02 22:00:00+00:00,0.039149501999999996,0.03908581,0.03919214,3.009299025059153e-05,3458.098858,10,345.80988579999996,0.15225382787293906,2.102070140801871,-0.385804306723563,True
